yr_start,yr_end,state_abbr,state_name,alc__alcohol_hs,alc__binge_adult,alc__binge_hs,arth__activity_limit_arth,arth__arth_adult,arth__self_mgmt_class_arth,arth__inactive_arth,arth__pa_counsel_arth,arth__severe_joint_pain_arth,arth__work_limit_arth_18_64,asth__asthma_adult,can__screen_cervical_w21_65,can__screen_colorectal_45_75,can__mammo_w50_74,cvd__hbp_adult,cvd__high_chol_screened_adult,cvd__med_high_chol_adult,cvd__med_hbp_adult,copd__copd_adult,copd__smoking_copd_adult,cog__scd_discussed_hcp_45plus,cog__caregiver_friend_family_adult,cog__caregiver_dementia_adult,cog__scd_45plus,dm__diabetes_adult,dm__gest_diabetes_recent_birth,dis__any_disability_adult,hs__chronic2plus_adult,hs__fair_poor_health_adult,hs__phys_distress_freq_adult,imm__flu_vax_adult,imm__flu_vax_risk_18_64,imm__pneumo_vax_risk_18_64,imm__pneumo_vax_65plus,mat__postpartum_check_recent_birth,mh__poor_mh_hs,mh__depression_adult,mh__mental_distress_freq_adult,mh__postpartum_depr_recent_birth,npaw__pa_guideline_6_13,npaw__fruit_lt1_daily_adult,npaw__fruit_lt1_daily_hs,npaw__soda_ge1_daily_hs,npaw__veg_lt1_daily_adult,npaw__veg_lt1_daily_hs,npaw__breastfed_12m,npaw__exclusive_breastfed_6m,npaw__pa_guideline_hs,npaw__pa_guideline_adult,npaw__no_leisure_pa_adult,npaw__obesity_wic_2_4,npaw__obesity_adult,npaw__obesity_hs,oral__all_teeth_lost_65plus,oral__no_teeth_lost_18_64,oral__prev_dental_pre_preg_recent_birth,oral__prev_dental_child_1_17,oral__teeth_lost_6plus_65plus,oral__dentist_visit_past_year_adult,oral__dentist_visit_child_1_17,sleep__short_sleep_adult,sleep__short_sleep_child_4m_14y,sleep__short_sleep_hs,sdoh__food_insecure_household,sdoh__ins_after_preg_recent_birth,sdoh__ins_before_preg_recent_birth,sdoh__hs_completion_18_24,sdoh__no_ins_18_64,sdoh__no_transport_adult,sdoh__no_social_emotional_support_adult,sdoh__poverty_lt150_all,sdoh__no_broadband_household,sdoh__routine_checkup_adult,sdoh__housing_utility_payment_issue_adult,sdoh__unemployment_16plus_lf,tob__smoking_preg_recent_birth,tob__cig_smoking_adult,tob__vape_hs,tob__smokeless_hs,tob__any_tobacco_hs,tob__quit_attempt_adult_smokers
2019,2019,WI,Wisconsin,27.1,19.4,,10.1,36.4,24.9,31.1,77.2,20.9,41.0,11.4,,,,32.1,22.4,22.4,91.7,10.8,23.7,,,,,8.7,22.3,22.7,25.4,10.9,35.7,30.8,51.9,40.8,75.5,83.7,,21.5,12.0,22.1,,37.5,,,40.8,,45.1,31.3,21.9,56.8,25.5,,33.3,14.5,,,39.9,,,,,,,70.7,,94.4,89.9,88.7,16.7,,,37.0,14.3,80.7,,2.8,6.2,17.6,20.6,4.4,18.0,65.8
2019,2019,WV,West Virginia,30.7,11.4,13.3,19.9,61.5,12.7,42.2,64.0,34.4,48.7,11.7,,,,41.7,25.1,52.5,81.3,16.9,68.2,,,,,15.7,,42.1,50.9,26.0,19.0,49.8,39.5,32.4,75.4,,,33.8,10.9,,,49.8,10.3,15.4,19.6,5.9,19.2,13.8,22.2,48.0,35.2,,48.4,20.2,,,,,,,,,,85.3,,,,88.3,10.0,,,25.4,19.2,84.7,,4.8,,26.6,36.7,13.5,44.9,49.9
2019,2019,WY,Wyoming,,27.3,,8.2,26.7,12.0,30.5,62.4,27.4,32.1,12.8,,,,35.1,29.3,46.0,54.7,9.0,38.5,,,,,7.8,5.3,49.5,19.1,15.4,20.0,35.7,27.7,18.1,68.7,92.5,,19.6,12.6,19.6,,37.9,,,17.5,,41.3,27.2,,57.7,19.9,,26.6,,,,44.6,,,,,,,,,69.5,84.1,88.2,19.6,,,16.9,12.4,62.3,,4.2,15.8,10.2,,,,48.4
2019,2020,AK,Alaska,,,,,,,,,,,,,,,,,,,,,36.9,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,AL,Alabama,,,,,,,,,,,,,,,,,,,,,42.0,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,AR,Arkansas,,,,,,,,,,,,,,,,,,,,,46.7,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,AZ,Arizona,,,,,,,,,,,,,,,,,,,,,47.6,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,CA,California,,,,,,,,,,,,,,,,,,,,,43.1,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,CT,Connecticut,,,,,,,,,,,,,,,,,,,,,59.5,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,DC,District of Columbia,,,,,,,,,,,,,,,,,,,,,53.4,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,DE,Delaware,,,,,,,,,,,,,,,,,,,,,44.5,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,FL,Florida,,,,,,,,,,,,,,,,,,,,,45.2,22.5,24.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,GA,Georgia,,,,,,,,,,,,,,,,,,,,,52.5,18.0,23.2,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,HI,Hawaii,,,,,,,,,,,,,,,,,,,,,41.7,21.8,20.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,IA,Iowa,,,,,,,,,,,,,,,,,,,,,41.2,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,ID,Idaho,,,,,,,,,,,,,,,,,,,,,49.5,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,IL,Illinois,,,,,,,,,,,,,,,,,,,,,43.8,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,IN,Indiana,,,,,,,,,,,,,,,,,,,,,48.6,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,KS,Kansas,,,,,,,,,,,,,,,,,,,,,47.9,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,KY,Kentucky,,,,,,,,,,,,,,,,,,,,,39.1,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,LA,Louisiana,,,,,,,,,,,,,,,,,,,,,45.9,,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,MD,Maryland,,,,,,,,,,,,,,,,,,,,,51.7,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,ME,Maine,,,,,,,,,,,,,,,,,,,,,55.5,19.6,22.6,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,MI,Michigan,,,,,,,,,,,,,,,,,,,,,57.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,MN,Minnesota,,,,,,,,,,,,,,,,,,,,,41.8,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,MO,Missouri,,,,,,,,,,,,,,,,,,,,,49.1,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,MS,Mississippi,,,,,,,,,,,,,,,,,,,,,40.5,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,NC,North Carolina,,,,,,,,,,,,,,,,,,,,,55.4,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,ND,North Dakota,,,,,,,,,,,,,,,,,,,,,28.6,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,NE,Nebraska,,,,,,,,,,,,,,,,,,,,,55.3,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,NH,New Hampshire,,,,,,,,,,,,,,,,,,,,,50.4,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,NM,New Mexico,,,,,,,,,,,,,,,,,,,,,45.1,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,NV,Nevada,,,,,,,,,,,,,,,,,,,,,33.6,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,NY,New York,,,,,,,,,,,,,,,,,,,,,41.2,21.4,23.6,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,OH,Ohio,,,,,,,,,,,,,,,,,,,,,52.1,23.2,18.9,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,OK,Oklahoma,,,,,,,,,,,,,,,,,,,,,51.6,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,OR,Oregon,,,,,,,,,,,,,,,,,,,,,53.1,19.0,28.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,PA,Pennsylvania,,,,,,,,,,,,,,,,,,,,,52.7,19.7,26.6,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,PR,Puerto Rico,,,,,,,,,,,,,,,,,,,,,56.0,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,RI,Rhode Island,,,,,,,,,,,,,,,,,,,,,59.0,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,SC,South Carolina,,,,,,,,,,,,,,,,,,,,,50.8,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,SD,South Dakota,,,,,,,,,,,,,,,,,,,,,39.1,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,TN,Tennessee,,,,,,,,,,,,,,,,,,,,,43.1,25.0,27.5,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,TX,Texas,,,,,,,,,,,,,,,,,,,,,28.9,24.2,27.6,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,US,United States,,,,,,,,,,,,,,,,,,,,,50.6,24.6,24.9,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,UT,Utah,,,,,,,,,,,,,,,,,,,,,44.4,15.7,16.8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,VA,Virginia,,,,,,,,,,,,,,,,,,,,,50.2,21.5,26.8,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,VT,Vermont,,,,,,,,,,,,,,,,,,,,,54.9,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,WA,Washington,,,,,,,,,,,,,,,,,,,,,47.8,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,WI,Wisconsin,,,,,,,,,,,,,,,,,,,,,45.6,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,WV,West Virginia,,,,,,,,,,,,,,,,,,,,,54.8,19.9,26.1,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2020,WY,Wyoming,,,,,,,,,,,,,,,,,,,,,31.7,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2021,AK,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,
2019,2021,AL,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,,,,,,,,,,,,,
2019,2021,AR,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
2019,2021,AZ,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,
2019,2021,CA,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,
2019,2021,CO,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,
2019,2021,CT,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,
2019,2021,DC,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
2019,2021,DE,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
2019,2021,FL,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,
2019,2021,GA,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,
2019,2021,HI,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,
2019,2021,IA,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,
2019,2021,ID,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,
2019,2021,IL,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,
2019,2021,IN,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,
2019,2021,KS,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,
2019,2021,KY,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,
2019,2021,LA,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,,,,,,,,,,
2019,2021,MA,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,
2019,2021,MD,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,
2019,2021,ME,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,
2019,2021,MI,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,,,,,,,,,,,,,,,,,
2019,2021,MN,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,
2019,2021,MO,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
2019,2021,MS,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,,,,,,,,,,,,,,,,
2019,2021,MT,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,
2019,2021,NC,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,
2019,2021,ND,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,
2019,2021,NE,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,
2019,2021,NH,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,
2019,2021,NJ,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,
2019,2021,NM,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,
2019,2021,NV,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,
2019,2021,NY,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,
2019,2021,OH,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,
2019,2021,OK,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,,,,,,,,,,,,,
2019,2021,OR,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,
2019,2021,PA,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,
2019,2021,RI,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,
2019,2021,SC,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,
2019,2021,SD,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,
2019,2021,TN,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
2019,2021,TX,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,,,,,,,,,,,,,,,,,
2019,2021,US,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,
2019,2021,UT,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
2019,2021,VA,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,
2019,2021,VT,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,
2019,2021,WA,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,
2019,2021,WI,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,
2019,2021,WV,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,
2019,2021,WY,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
2020,2020,AK,Alaska,,22.1,,,,,,,,,16.2,73.3,66.8,69.7,,,,,5.1,28.7,,,,,8.8,17.1,19.9,13.4,13.5,8.8,38.7,49.0,24.4,56.9,91.2,,9.4,13.1,19.1,,,,,,,52.1,31.2,,,18.3,14.1,35.9,,10.7,67.5,41.6,,56.4,67.9,,34.2,,,,80.0,72.2,,13.3,,,,,69.7,,,28.1,21.7,,,,24.8
2020,2020,AL,Alabama,,8.7,,,,,,,,,23.7,85.7,73.6,87.1,,,,,10.7,48.3,,,,,15.7,8.0,33.6,24.2,32.2,15.9,34.4,45.6,27.5,69.6,91.1,,16.1,17.5,21.3,,,,,,,26.0,19.8,,,23.2,13.2,44.9,,24.3,49.3,41.5,,43.0,62.9,,38.4,,,,43.2,47.2,,15.0,,,,,58.0,,,10.4,20.5,,,,60.7
2020,2020,AR,Arkansas,,13.7,,,,,,,,,9.6,81.0,64.2,74.2,,,,,7.9,51.1,,,,,16.2,10.4,22.4,21.7,30.9,8.3,45.8,54.2,25.6,73.9,82.0,,25.4,18.4,31.3,,,,,,,26.7,19.8,,,29.1,19.1,24.7,,21.5,58.3,16.0,,43.9,56.3,,42.7,,,,99.4,86.6,,9.8,,,,,58.2,,,10.3,22.1,,,,51.9
2020,2020,AZ,Arizona,,4.3,,,,,,,,,20.8,76.3,45.7,74.0,,,,,8.1,26.3,,,,,21.4,11.1,40.3,4.4,14.3,14.8,41.3,37.0,26.1,74.7,89.7,,20.1,17.7,13.0,,,,,,,36.8,25.5,,,20.4,9.2,44.0,,35.4,68.6,56.8,,28.9,61.2,,32.7,,,,97.6,92.8,,12.0,,,,,74.7,,,10.1,20.7,,,,61.6
2020,2020,CA,California,,16.0,,,,,,,,,13.2,82.9,40.2,76.4,,,,,5.4,17.9,,,,,23.5,,37.6,15.9,16.5,16.3,55.2,37.3,24.0,73.1,,,14.1,14.5,,,,,,,,47.7,33.4,,,15.5,16.4,30.7,,9.9,76.6,,,22.8,73.2,,43.4,,,,,,,25.2,,,,,64.6,,,,19.1,,,,67.0
2020,2020,CO,Colorado,,21.0,,,,,,,,,8.0,82.6,59.7,72.7,,,,,5.0,22.3,,,,,1.8,14.2,16.3,35.0,11.3,10.1,40.8,49.4,27.6,56.7,88.5,,18.5,11.4,10.1,,,,,,,42.6,28.7,,,15.2,6.9,22.2,,8.0,72.5,48.7,,24.1,70.1,,27.3,,,,80.4,95.1,,9.8,,,,,60.3,,,4.4,19.3,,,,60.3
2020,2020,CT,Connecticut,,11.2,,,,,,,,,10.9,87.3,69.3,81.6,,,,,5.9,27.0,,,,,2.9,13.4,21.6,35.5,12.4,9.7,49.4,59.6,25.8,70.8,92.2,,16.8,11.5,11.3,,,,,,,37.0,19.4,,,25.1,16.5,27.6,,9.3,72.1,50.8,,25.5,69.6,,34.0,,,,100.0,100.0,,14.7,,,,,82.8,,,2.0,11.8,,,,67.8
2020,2020,DC,District of Columbia,,24.8,,,,,,,,,8.4,86.6,74.5,83.5,,,,,6.9,36.1,,,,,12.2,5.6,21.3,10.0,3.5,3.8,68.7,57.0,30.5,63.4,90.0,,20.8,12.2,17.9,,,,,,,40.0,28.1,,,21.2,18.7,24.2,,10.3,84.9,41.6,,32.6,64.9,,30.2,,,,96.8,98.5,,6.7,,,,,82.5,,,4.4,11.5,,,,64.7
2020,2020,DE,Delaware,,12.3,,,,,,,,,7.6,83.2,39.7,77.6,,,,,6.2,33.0,,,,,14.3,18.0,38.5,4.6,19.3,10.2,51.5,32.3,38.0,73.9,92.2,,9.5,12.6,5.7,,,,,,,27.5,21.9,,,22.7,14.8,40.9,,12.8,65.9,28.9,,26.9,73.9,,39.6,,,,100.0,64.8,,9.4,,,,,76.5,,,1.8,9.8,,,,57.5
